dmn_domain_name,dmn_question_id,dmn_question_year,dmn_question_text,dmn_is_document_upload_enabled,dmn_domain_id,dmn_is_cloud_sync_enabled,dmn_cloud_sync_api_curl,dmn_question_version,promp_instructions,accepted_evidence,specification_number
Data Management Strategy and Governance,e36f7f6a-afe4-472a-b588-3eb650411650,2026,Has the Entity developed a Data Governance Policy  in alignment with 'Data Governance Policy Template' provided in National Data Strategy & Governance Guideliness?,true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall establish a data governance policy to ensure that data will be managed and governed across the Entity effectively, securely, and efficiently through the data lifecycle.

The policy shall cover, at a minimum:
Overview, purpose, scope, and objectives of the policy
Policy applicability, validity, and review
Policy guidelines in alignment to the National Data Management Policy and Standards
Detailed policy statements covering, at a minimum, the following:
Data management and organizational structure
Change management and organizational awareness
Performance management and monitoring
Escalation and issue management
Periodic policy review and updates
Key policy performance indicators
Roles and Responsibilities
References",Data Governance Policy Document,DMSG.2.1.1
Data Management Strategy and Governance,1196b1a8-c7d7-4584-a3bf-8fa25fe511f0,2026,Has the Entity activated the Data Operating model by appointing/ fulfilling the roles determined in the designed operating model?,false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P-DMS2"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": ""Unifi_Melfin2"",         ""in_password"": ""Welcome2@1234567""       }'",0.1,"The Entity shall activate the data organization and operating model by appointing / fulfilling all roles and positions determined in the designed operating model. The Entity shall, at a minimum:

Detail job descriptions and qualifications for each of the roles outlined in the data organization capacity plan
Map all selected data organization job families and positions outlined in the data organization capacity plan to the entity’s HR jobs structures
Assess existing data & analytics talents within the Entity (to be appointed in the defined roles) against the capacity plan and develop a recruitment plan for acquiring missing data management talent, this shall include target onboarding dates, hiring managers, etc.
Detail hiring processes for data management and analytics talents
Ensure onboarding the new hires to the data management program",List of appointed individuals that fullfilled the roles defined in the designed data operating model,DMSG.2.2.1
Data Management Strategy and Governance,678a927e-3dd8-46d4-a7e9-f8f36aab97d9,2026,"Has the Entity reviewed, approved, and published the Data Governance Policy following the defined process in the National Data Strategy & Governance Management Guidelines?",false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,true,"curl -X POST ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P-DMS1"" -H ""Content-Type: application/json"" -H ""Accept: application/json"" -d ""{\""in_username\"": \""\"", \""in_password\"": \""\""}""",0.1,"The Entity shall publish the data governance policy following the below guidelines:

Review the draft policy with the Entity’s Data Committee or equivalent body
Incorporate Data Committee or equivalent body’s feedback
Review draft policy for auditability
Incorporate internal audit feedback
Seek policy review and guidance from the National Data Governance Office, and incorporate the received feedback
Publish the policy on Entity’s digital channels such as entity’s website
Socialize the policy within the Entity to drive adoption and change management",Formal Policy dissemination communication material,DMSG.2.1.2
Data Management Strategy and Governance,ceb9f58a-404c-4e87-a2ff-c35bc34ba78c,2026,"Has the entity identified and documented its business objectives and requirements, including a comprehensive use case library and prioritized use case charters, in alignment with national business objectives and requirement templates?",false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall review and align with its business objectives and perform, at a minimum:

SS1. Identify the stakeholder map needed to establish the data strategy, including both business and technical stakeholders, and engage with them to document their requirements and priorities
SS2. Document internal operational data management and analytics business requirements. The analytics use cases shall include different types as Descriptive, Diagnostic, Predictive & Prescriptive.
SS3. Design a use case prioritization framework based on business impact, and ease of implementation of the use cases, and share prioritized list of use cases with stakeholders to confirm
SS4. Develop use case cards for all prioritized use cases. These cards shall include, at a minimum:
• Title
• Description
• Impact (High/Medium/Low)
• Priority level
• Analytics Type (Descriptive/Diagnostic/Predictive)
• Complexity
• Stakeholders
• Current Challenges
• Expected Benefits
• Required datasets & source systems
SS5. Validate the prepared use cases and update business requirements document with the finalized use cases to be activated through data strategy","Business Objectives document
Analytics Use Cases Library document
Analytics Use Cases Charters",DMSG.1.1.1
Data Management Strategy and Governance,c404ea6e-b00d-45d9-8321-dcc5d7bc4d1e,2026,Has the Entity conducted formal strategy socialization through executive meetings and internal communication to ensure awareness and alignment?,true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall ensure stakeholders are aware of the data strategy and roadmap and of their specific responsibilities within the data strategy. The Entity shall, at a minimum:

Conduct an executive meeting with business, technical, and other key stakeholders to share and socialize the data strategy
Formally communicate the strategy across the Entity",Formal Data Strategy dissimination communication material,DMSG.3.1.1
Data Management Strategy and Governance,7ba54e9f-a5d2-4103-a0f5-849eb4be7494,2026,"Has the Entity developed Data Strategy Roadmap that includes prioritized initiatives, initiative charters, consolidated timelines, and budgetary estimates?",true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"In alignment with the defined strategic objectives, the Entity shall consolidate the documented operational and analytics business requirements into a comprehensive list of initiatives. These initiatives shall then be prioritized for implementation to ensure the successful achievement of the strategic objectives. To develop the data strategy roadmap, the Entity shall at a minimum:

Develop a prioritization framework to prioritize the identified initiatives based on business impacts and ease of implementation and identify the immediate priority, mid-term, and long-term initiatives
Develop initiative charters for the identified initiatives including at a minimum:
Overview
Owner
Stakeholders
Budget
Key Activities
Indicative Timeline
Expected outcomes
Develop a data strategy roadmap by listing all the initiatives and develop a consolidated timeline for all initiatives and key activities, considering their priority and dependencies
Develop the overall data strategy budgetary estimates for the initiatives collectively, and develop detailed budgetary estimate per each initiative and related milestone",Data Management Strategy Roadmap document,DMSG.1.2.3
Data Management Strategy and Governance,f2610705-0d81-4d4c-b3e9-2d80ba33eb42,2026,Has the Entity defined and documented Strategic and Operational Data Strategy KPIs to measure impact and performance?,false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,true,"curl -X POST ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_DMS3"" -H ""Content-Type: application/json"" -H ""Accept: application/json"" -""{\""in_username\"": \""\"", \""in_password\"": \""\""}""",0.1,"The Entity shall establish key performance indicators (KPIs) to measure and report on the Entity's data strategy. KPIs shall include, at a minimum:

Strategic key performance indicators (KPIs) to enable executive stakeholders to measure and monitor the impact of the data strategy
Operational key performance indicators (KPIs) to monitor and report the performance of data strategy operational activities",Data Management Strategy Strategic and Operational KPIs document,DMSG.3.1.2
Data Management Strategy and Governance,dd18a3a7-8187-454a-94b6-1c54327d01be,2026,Has the Entity assessed and documented the readiness of source systems and critical datasets required to meet business objectives?,true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"Document necessary datasets and critical data elements and their readiness criteria that must be met to consider data fit for use
Develop the source system analysis template and prepare source system analysis report after performing the analysis. The template shall cover the following
Schemas
Key entities/objects
Key attributes per entity
Data Owner & Data Stewards
Data Domain
Reference & master objects/entities
Data volumes
Attributes count
Records count
Environments
Basic data quality checks
Generate data profiling report that includes quality insights about critical data elements to indicate data readiness",Source system analysis report,DMSG.1.1.4
Data Management Strategy and Governance,fd5cd98f-c49e-41f3-9f1e-e2178a28b389,2026,Has the entity established and documented a process for reviewing and updating the data management strategy and governance policy?,false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall establish a process for refreshing the data management strategy and governance policy, which shall include, at a minimum:

Scheduled reviews of the data management strategy and governance policy on an annual basis (at a minimum) to determine the need for any changes or updates to the existing version
Unscheduled reviews if significant changes in the external environment take place
Stakeholder engagement through meetings and workshops to gather diverse perspectives and insights based on any identified gaps, opportunities, or changes in the external environment
Add approved data strategy changes to a backlog to track changes and approvals
Add approved data governance policy changes to a backlog to track changes and approvals
Refine and update the data strategy based on the changes and associated priorities in the backlog
Update the data governance policy based on the changes and associated priorities in the backlog",Data management strategy and governance policy refresh process document,DMSG.3.2.1
Data Management Strategy and Governance,88f80dea-7670-4554-a0df-6f8cb4927ec0,2026,"Has the Entity formally established and operationalized the Data Committee and Working Groups by appointing members, conducting a kickoff meeting, and scheduling regular meetings?",false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall activate the data committee and working groups defined in the data operating model by accomplishing at a minimum:

Determine the individuals who will play the determined roles identified in the data committee and working groups charters
Conduct a kickoff meeting led by the chairperson of each working group and data committee
Schedule data committee and working groups meetings as per meeting frequency outlined in the charters","List of appointed members who will play the determined roles identified in the data committee, in addition to the data committee meeting schedule",DMSG.2.2.2
Data Management Strategy and Governance,1d88dee7-5b4b-4906-b655-6cc711636885,2026,Has the Entity conducted Current State Capabilities Maturity Assessment in alignment with  Data Managament Maturity Model and Current Maturity Assessment Framework templates provided in the national data management strategy and governance guideline?,false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall self-assess the current capabilities across all data management domains, and technology landscape. The entity shall, at a minimum:

SS1: Assess the maturity across all Data management domains to provide maturity rating and areas of improvements of each data management capability
SS2: Document list of all existing technologies and tools within the Entity used for data management including data storage, processing, integration, analytics, and security
SS3: Document list of existing data platforms within the Entity such as data warehouse and data lake
SS4: Document list of key operational and analytical dashboards and reports
SS5: Develop Data management current state maturity report to identify data management domains gaps and prioritize domains that require uplifting
SS6: Create a benchmark study for analytics use cases and when needed other specific and emerging technologies with best practices already delivered at similar entities in other countries",Current State Capabilities Maturity Assessment Report,DMSG.1.1.2
Data Management Strategy and Governance,7765b883-301a-4444-9ebc-f3391e6c7d80,2026,Has the Entity developed a High-Level Target Data Platform Architecture Design Document and an Enterprise Analytical Data Model Design Documents?,true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall design the high-level target data & platform architecture including enterprise analytical data model aligned to the data architecture and modeling standards and supporting the prioritized use cases. The Entity shall at a minimum, develop the following:

High-level target data & platform architecture design document (Referring to the standards in the Domain)
Enterprise Analytical Data Model Design Document",,DMSG.1.2.2
Data Management Strategy and Governance,8c4b77cb-81cc-4bbc-a5e7-d3eb718356e7,2026,"Has the Entity developed and documented a Data Operating Model that includes target data organization structure ,governance charters, capacity planning, sourcing frameworks, and interaction processes?",true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall design the data operating model needed to activate and drive the data strategy including, at a minimum:

Data committee charter and required working groups charters (including the mandate, members, key activities, key outcomes, meeting frequency) based on the data management requirements
Target org. structure design in alignment with National organizational structure guidelines
Design interim-state and target-state data capacity plan for data roles and responsibilities in alignment with the national data operating model based on the entity’s requirements and size
Manpower sourcing framework and criteria in alignment with national guidelines and templates to identify the jobs / roles that could be outsourced for the Entity
Processes needed to manage the interaction between various departments inside the Entity and other external partners or entities",Data Operating Model document,DMSG.1.2.4
Data Management Strategy and Governance,7650ab6d-c3d7-4a7e-b7bc-ff43b3fd3db5,2026,Has the Entity implemented automation tool for data management capabilities maturity assessment?,false,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"SS1: The Entity shall automate the Data management maturity assessment framework using accelerators or tools to facilitate periodic self-assessment in the future, to save time and cost",Implementation proof of an automation tool or accelerator for self-assessment.,DMSG.1.1.3
Data Management Strategy and Governance,e5d0fe8d-f785-4779-83d2-7fe67b13388d,2026,Has the Entity developed and documented a Data Strategy aligns with its business objectives and includes key strategic data management themes?,true,9dbe7809-ce9c-471f-84c1-61e02d39b7c7,false,,0.1,"The Entity shall align with the key relevant business stakeholders and with its strategic objectives to do the following:

Develop a vision statement that outlines the long-term goals and aspirations of the data strategy, and a mission statement that defines the core purpose and operational approach of the data strategy
Adopt, at a minimum, the following themes to drive the strategic objectives of the data strategy and guiding principles:
Data Management Capability Building & Data Culture: focuses on building the required data management capabilities (process, organization & technology) and driving the organization data culture forward.
Strong Data Foundation: focuses on building a strong data foundation in terms of reference & master data, quality of data, metadata & data cataloging
Data Value Realization: focuses on driving value from data through the entire data value chain
Regulatory Compliance: focuses on compliance with different regulatory requirements",Data Management Strategy Document,DMSG.1.2.1
Data Monetization,ac2a646a-c872-4b54-a8a1-b2e3d82cfad5,2026,Has the Entity defined and implemented processes for ongoing monitoring of its deployed data products to ensure continuous improvement to the data products and that the products remain aligned with user needs and market demands?,true,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall establish and implement processes for ongoing monitoring of its deployed data products. These processes shall act as a feedback loop to ensure continuous improvement to the data products and that the products remains aligned with user needs and market demands. These processes shall include, at a minimum:

SS1.Measuring and monitoring the value realization metrics for each data product against projected values in the Data Product Charters (refer to DM.1.1.3.SS3)
SS2.Implementing tools to gather feedback from feedback from end-users and monitoring adoption for the deployed data products, such as surveys or in-platform feedback forms
SS3.Monitoring the data quality score established for each data product (refer to DM.2.2.2), ensuring that data quality thresholds are adhered to for the deployed data products (refer to the national data quality management standards for more information on data quality thresholds and data quality issue management and remediation)
SS4.Tracking compliance to the established data product SLAs (refer to DM.2.2.2) through dashboards or reports
SS5.Creating change request documents to address change requirements based on the feedback received from end-users",Documented monitoring & maintenance processes of data products,DM.3.1.1
Data Monetization,6f14b01b-4ca6-4ed1-a9f0-d9ab8d50c8d6,2026,"Has the Entity  designed a data product architecture including high-level and low-level design documents, in alignment with the national data architecture and modeling standards?",false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall design the data product architecture with a focus on scalability, security, and integration, and ensuring alignment with the national data architecture and modeling standards. This exercise shall include, at a minimum:

SS1.Developing a high-level design document that includes the following indicative list of contents:
•Brief description of the data product
•Business and technical requirements
•High-level architecture diagram across the different layers (e.g.: integration layer, ingestion and storage layer, data processing layer, and presentation layer)
•Associated business processes
•User stories/ journeys
•Data flow diagrams
SS2.Developing a low-level design document that includes the following indicative list of contents:
•Detailed design diagrams covering class diagrams, sequence diagrams, state diagrams, detailed module descriptions, database schema design
•Algorithm design (e.g.: pseudocode, flowcharts)
•User interface design (e.g.: screen layouts, user flows, navigation maps)
•Security specifications (e.g.: security controls, encryption techniques)","High-level Design Document
Low-level Design Document",DM.2.1.2
Data Monetization,cde22fdf-d7ac-4a47-bf28-c83983d1a58d,2026,"Has the Entity  developed and tested a proof-of-concept (POC) for each data product on a sandbox/ non-production environment, prior to initiating full-scale development and deployment?",false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"Aligned to the plan outlined in the Data Monetization Roadmap (refer to DM.1.1.7), the Entity shall develop and test a proof-of-concept (POC) for each data product on a sandbox/ non-production environment, prior to initiating full-scale development and deployment of the data product",Proof of POC implementation and test results,DM.2.1.1
Data Monetization,2bf951cd-43a7-48ff-a598-22ae5e6f5fe8,2026,"Has the Entity  developed a data monetization roadmap, in alignment with the Entity’s data strategy, to activate data monetization initiatives across the Entity?",false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall develop a data monetization roadmap, in alignment with the Entity’s data strategy, that will be used and monitored to implement and activate data monetization initiatives across the Entity. The roadmap shall include, at a minimum:

SS1.List of initiatives required to:
Rectify identified gaps based on the data monetization capability assessment conducted in DM.1.1.2 (e.g.: this could include data quality improvement, technology investments, etc.)
Develop, test and deploy the data products identified and prioritized in DM.1.1.3
SS2.Sequencing of data monetization initiatives based on their impact, feasibility, and alignment with business priorities and sequence them to ensure a logical progression towards the goals
SS3.Resource allocation outlining the budget, personnel, and technology resources required for each initiative",Data Monetization Roadmap Document,DM.1.1.7
Data Monetization,eb1de7dd-c02b-48d3-85e4-69e69cb46b66,2026,Has the Entity developed a go-to-market strategy to support the effective launch and promotion of its data products to the market?,false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall develop a go-to-market strategy to support the effective launch and promotion of its data products to the market. The strategy shall include, at a minimum:

SS1.A list of identified target industries/ audience that can benefit the most from the Entity’s data products
SS2.A defined value proposition that may highlight how the Entity’s data products can solve specific problems or add value to businesses
SS3.A plan outlining the marketing and sales activities and the channels the Entity will use to reach its target audience effectively. This may include content marketing, social media campaigns, email marketing, webinars, or channel partnerships",Go-to-Market Strategy Document,DM.1.1.6
Data Monetization,8df3fc17-e25b-4a0a-a895-d11b751d207c,2026,"Has the Entity conducted a full-scale development of its data products, in alignment to the plan outlined in its Data Monetization Roadmap?",true,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"Based on the results of the proof of concepts and aligned to the plan outlined in the Data Monetization Roadmap (refer to DM.1.1.7), the Entity shall conduct a full-scale development of the data products. The Entity shall, at a minimum:

SS1.Ensure the developed data products are deployed on a production environment, ensuring alignment with the delivery and pricing models defined in DM.1.1.4 and DM.1.1.5 respectively
SS2.Measure and publish the data quality score for each of the Entity’s deployed data products across all the data quality dimensions outlined in DQM.1.1.1. An overall data quality score shall also be assigned for each data product by averaging the data quality scores for each data quality dimension
SS3.Define and publish SLAs for the deployed data products (e.g.: service uptime/ availability, response time and resolution time in incidents where the data source is unavailable or degraded, etc.)
SS4.Define and publish metadata information for each of the deployed data products covering, for example, temporal granularity, update frequency, etc.
SS5.Implement versioning for each of the deployed data products, highlighting the version number and a description of the changes",Proof of deployed data products on Entity's data marketplace,DM.2.2.2
Data Monetization,f21072e1-6f84-433b-9f1d-6feb8a927543,2026,Has the Entity defined and documented the pricing model that it will adopt to charge customers on accessing its data products?,false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"SS1.The Entity shall define and document the pricing model that it will adopt to charge customers on accessing its data products including, but not limited to:
•One Time Flat Fee (i.e.: fixed price charged once for accessing the data product)
•Pay As You Go (i.e.: usage based depending on the amount of data consumed by the customer)
•Subscription Based (i.e.: recurring fee for accessing the data product)
•Freemium Model (i.e.: basic services are offered for free, while advanced features or higher usage limits are available in paid versions)
•Hybrid (i.e.: a combination of two or more pricing strategies)",Documentation of Adopted Pricing Model(s),DM.1.1.5
Data Monetization,9ed93f9c-902d-446e-a05b-fd3fc2c6f116,2026,"Has the Entity identified, prioritized, and detailed the data products that are required to realize the Entity’s data monetization vision and strategy?",false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall identify and prioritize the data products that are required to realize the Entity’s data monetization vision and strategy. For the identified data products, the Entity shall develop detailed charters for the identified data products. The charters shall outline, at a minimum:

SS1. Data product description and development rationale
SS2.High-level data product development cost estimate
SS3.Expected benefits and business value aimed to be derived (ROI)
SS4.Expected timeline for development and deployment of the data product
SS5.Data sources that would feed the data product and the required data fields
SS6.Priority level assigned to the data product. The Entity may follow the product effort-value matrix to prioritize its products as outlined in SA.1.1.1.SS2
SS7.Stakeholders involved in the implementation of the data product, the owner that would lead the data product, and the target consumers that would benefit from the insights generated by the data product
SS8.Dependencies that need to be overcome to initiate development of the data product (e.g.: technologies, resources, and capabilities required to implement the use cases)
SS9.Indication if ethical, security and privacy components exist may exist and how they shall be addressed",Data Product Charters,DM.1.1.3
Data Monetization,3e1143b4-4ea8-44ed-a3f1-406641ed5988,2026,Has the Entity conducted a capability assessment to evaluate the Entity's ability to monetize its data and identifying the gaps that need to be addressed to achieve effective data monetization?,false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall conduct a capability assessment to evaluate the Entity’s ability to monetize its data and identify the gaps that need to be addressed to achieve effective data monetization. The capability assessment exercise shall cover, at a minimum:

SS1. Data management maturity report covering all the domains in the national data management framework
SS2. Current state assessment report of existing technology and infrastructure",Capability Assessment Report,DM.1.1.2
Data Monetization,1bd65348-833a-4f99-a7bd-a6035f06bdb7,2026,Has the Entity defined a data monetization vision to provide direction for data monetization initiatives and guide decision-making across the Entity?,false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"SS1. The Entity shall establish a data monetization vision to acts a guiding principle, shaping all related initiatives and decisions, ensuring alignment with the overarching goal of achieving tangible economic benefits from data and with the broader business goals and objectives.",Articulated and documented Data Monetization Vision,DM.1.1.1
Data Monetization,669913a7-90f0-4495-9216-0c0d013bb143,2026,Has the Entity activated the data monetization function to support data monetization efforts and initiatives effectively?,true,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall activate the data monetization function to support data monetization efforts and initiatives effectively. The Entity shall, at a minimum:

SS1.Implement the enabling systems/ technology to support data monetization operations (e.g.: CRM, billing, payment, finance, etc.)
SS2.Build the relevant capabilities through hiring or upskilling the resources required to develop and deploy the identified data products (as outlined in DM.1.1.3.SS7)
SS3.Implement marketing and sales activities as per the defined plan in DM.1.1.6.SS3","Proof of implementation of the enabling systems/ technology to support data monetization operations (e.g.: CRM, billing,
payment, finance, etc.)
Proof of provisioning of the relevant capabilities through hiring or upskilling the resources required to develop and deploy the identified data products
Proof of implementation of marketing and sales activities as per the defined plan",DM.2.2.1
Data Monetization,52d2e577-72e2-4486-b4a0-62bd7728f14a,2026,Has the Entity defined and documented the delivery model that it will adopt including in order to provide access to its data products?,false,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"SS1. The Entity shall define and document the delivery model that it will adopt including in order to provide access to its data products including, but not limited to:
•Raw Data (i.e.: involves selling data in its unprocessed form, usually as bulk downloads or physical media transfers)
•Data-as-a-Service (DaaS)/ API-based (i.e.: involves providing data through an API or online service, allowing customers to access up-to-date or real-time data directly through web services)
•Data Platform (i.e.: a comprehensive platform that not only provides data but also tools and functionalities to analyze and visualize that data)
•Data Marketplace (i.e.: an online platform where data providers can list and sell their data to interested buyers, and can include both raw data and APIs)",Documentation of Adopted Delivery Model(s),DM.1.1.4
Data Monetization,af3e6565-e688-470b-9b5c-c8d02bfeaedd,2026,Has the Entity developed data contracts to for each data product provided/ exchanged?,true,86b0e9f6-aef3-4c93-84c0-b26afbe184cb,false,,0.1,"The Entity shall ensure that each data product provided or exchanged has an associated data contract/ data sharing agreement. The data contract shall be developed in alignment with the data sharing, integration & interoperability standards and shall outline, at a minimum:

SS1.Parties Involved (i.e.: identification of all parties involved in the data exchange)
SS2.Data Description (i.e.: detailed description of the data, including data type, format, and volume)
SS3.Terms of Use (i.e.: specifications of the terms under which the data is provided or exchanged)
SS4.Security and Privacy Requirements (i.e.: outline of security and privacy measures in compliance with applicable laws)
SS5.Terms of Access (i.e.: details on access conditions, including duration, exclusivity, and renewal conditions)
SS6.Customer Obligations (i.e.: mechanisms for ensuring customer adherence to the terms of the agreement)
SS7.Termination Conditions (i.e.: specifications on how and when the contract can be terminated)
SS8.Data Retention and Deletion (i.e.: obligations concerning the retention and deletion of data post-contract termination)",Data Contracts Documents,DM.2.1.3
Data Quality Management,82f0b927-b6c1-4284-b462-c0ab568b6a8d,2026,"Has the Entity identified, documented, and actively remediated data quality issues in alignment with the 'Data Quality Issues Management Register Template' and 'Data Quality Remediation Plan Template' as provided in the National Data Quality Management Guidelines?",false,ad4bdcc2-182a-4d06-bc03-8fca91056c81,true,"curl -X POST ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DQ1"" -H ""Content-Type: application/json"" -H ""Accept: application/json"" -d ""{\""in_username\"": \""\"", \""in_password\"": \""\""}""",0.1,"The Entity shall design and implement a process for on-going data quality issue management and remediation. The process shall include, at a minimum:

SS1: Prioritization of data quality issues based on their impact on business processes
SS2: Conducting root cause analysis of data quality issues (e.g.: by examining symptoms, tracing data lineage, and pinpointing root causes)
SS3: Formulating remediation options based on the root cause analysis (e.g.: by addressing non-technical root causes such as training, leadership support, accountability, modifying systems to eliminate technical root causes, developing preventive controls, and directly correcting flawed data)
SS4: Resolving data quality issues once the remediation options are identified","Data Quality Issues Management Register
Data Quality Remediation Plan",DQM.3.1.1
Data Quality Management,881a5eb6-2e51-47aa-908e-0ddb4885a968,2026,Has the Entity enhanced its data quality monitoring and reporting capabilities?,false,ad4bdcc2-182a-4d06-bc03-8fca91056c81,true,"curl -X POST ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DQ4"" -H ""Content-Type: application/json"" -H ""Accept: application/json"" -d ""{\""in_username\"": \""\"", \""in_password\"": \""\""}""",0.1,"The Entity shall enhance its data quality monitoring and reporting capabilities as follows:

SS1: Generating process control reports, primarily for use by data engineers. The reports will include custom reports (e.g.: for monitoring quality checks during data processing, based on operational metadata) or quality gate reports (e.g.: for capturing key business KPIs and ensuring data consistency across various data layers in the data warehouse or data lake)
SS2: Generating automated Alerts and Notifications by implementing a system/ dashboard that automatically alerts data stewards and owners when data quality issues are detected or when certain thresholds are breached","Implementation proof of process control reports, quality gate reports, and automated alerts for data quality issues",DQM.3.2.3
Data Quality Management,3323cca2-cdc2-4970-b16e-ec18f4ca2d59,2026,Has the Entity developed and documented data quality rules and thresholds for Critical Data Elements (CDEs) in alignment with the 'Data Quality Rules Template' as provided in the National Data Quality Management Guidelines?,false,ad4bdcc2-182a-4d06-bc03-8fca91056c81,true,"curl -X POST ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Implement-DQ1"" -H ""Content-Type: application/json"" -H ""Accept: application/json"" -d ""{\""in_username\"": \""\"", \""in_password\"": \""\""}""",0.1,"The Entity shall define and document a set of data quality rules and acceptable thresholds for the CDEs in alignment with business and technical stakeholders. The definition of data quality rules shall include, at minimum:

SS1: Rule description (detailed explanation of the rule)
SS2: Rule type, specifying whether the rule is a business rule or a technical rule
SS3: List of data fields the rule applies to
SS4: Rule condition and business logic
SS5: Relevant data quality dimension (as outlined in DQM.1.1.1) to which a rule is being assigned to
SS6: Data quality thresholds
SS7: Recommended remediation action (e.g.: rejection, correction, notification)
SS8: Rule owner (e.g.: business user, business analyst, subject matter expert)
SS9: Data steward (e.g.: IT professional, data architect, data engineer, DBA)",Data Quality Rules document/ register,DQM.2.1.1
Data Quality Management,2fb62ceb-52c3-44ce-b72f-9554fcff21ab,2026,Has the Entity implemented Data Quality Monitoring & Reporting mechanisms to track the entity's data quality performance in alignment with the Data Quality scorecards and dashboard templates as provided in the National Data Quality Management Guidelines?,false,ad4bdcc2-182a-4d06-bc03-8fca91056c81,true,"curl -X POST \   ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DQ3"" \   -H ""Content-Type: application/json"" \   -H ""Accept: application/json"" \   -d '{         ""in_username"": """",         ""in_password"": """"       }'",0.1,"The Entity shall monitor and report on the Entity's data quality based on the defined Data Quality rules and KPIs. This shall include, at a minimum:

SS1: Data quality dashboards to track, analyze, and display data in an aggregated format to gain deeper insight on the overall performance and trends across data quality KPIs
SS2: Data quality scorecard report providing a high-level view comparison of data quality rules with the thresholds, highlighting areas which do not meet the thresholds (e.g.: with red-yellow-green colors)",Data quality scorecards and dashboards,DQM.3.2.2
Data Quality Management,7b7c2ebb-96e0-44fc-9141-830f730b6b45,2026,Has the Entity implemented an automated system to monitor SLA compliance and trigger notifications when SLAs are breached?,true,ad4bdcc2-182a-4d06-bc03-8fca91056c81,true,"curl -X POST \
  ""https://emc1-cai.dm1-em.informaticacloud.com/active-bpel/public/rt/bHy4RORsmyRlzK8o3vcRmA/P_Operate-DQ6"" \
  -H ""Content-Type: application/json"" \
  -H ""Accept: application/json"" \
  -d '{
        ""in_username"": """",
        ""in_password"": """"
      }'
",0.1,SS1: Automated Monitoring of SLAs: Implementing systems that automatically monitor compliance with SLAs. This ensures that issues are identified and addressed promptly without requiring manual checks,Implementation proof of an automated SLA monitoring system,DCM.3.1.6
